Customer ID,last_date,recency,frequency,average_invoice_value,rec_rank,rank_freq,rank_monet,rece_tile,freq_tile,mone_tile,category
17562,2011-11-25,14,7,160.34,819,4746,4186,1,2,2,1_2_2
17843,2011-02-09,303,2,160.2,3701,4741,4187,2,2,2,2_2_2
12966,2011-11-30,9,1,160.18,614,4736,4188,1,2,2,1_2_2
17007,2011-10-20,50,7,160.01428571428573,1964,4735,4189,1,2,2,1_2_2
14571,2010-10-10,425,1,160,4398,4734,4190,2,2,2,2_2_2
14901,2011-11-28,11,12,159.91666666666666,741,4733,4191,1,2,2,1_2_2
13617,2011-10-30,40,8,159.84375,1775,4732,4192,1,2,2,1_2_2
16430,2011-10-13,57,7,159.7057142857143,2102,4727,4193,1,2,2,1_2_2
16438,2011-12-04,5,5,159.67,415,4725,4194,1,2,2,1_2_2
15134,2011-11-25,14,10,159.629,820,4723,4195,1,2,2,1_2_2
15637,2011-10-18,52,5,159.518,2019,4715,4196,1,2,2,1_2_2
13428,2011-11-29,10,3,159.51333333333332,678,4712,4197,1,2,2,1_2_2
15589,2011-03-29,255,3,159.51,3505,4711,4198,2,2,2,2_2_2
17691,2010-12-16,358,4,159.3875,3830,4709,4199,2,2,2,2_2_2
16155,2010-11-23,381,5,159.38,4013,4708,4201,2,2,2,2_2_2
17229,2011-09-04,96,2,159.38,2671,4706,4200,1,2,2,1_2_2
14704,2011-11-28,11,11,159.35636363636362,742,4704,4202,1,2,2,1_2_2
14167,2011-10-31,39,8,159.28625,1742,4701,4203,1,2,2,1_2_2
16273,2010-03-01,648,2,159.17000000000002,5148,4692,4205,2,2,2,2_2_2
17953,2010-06-17,540,1,159.17000000000002,4825,4690,4204,2,2,2,2_2_2
16952,2011-08-22,109,5,159.166,2753,4687,4206,2,2,2,2_2_2
15682,2010-04-19,599,2,159.12,5017,4684,4207,2,2,2,2_2_2
16213,2011-09-22,78,1,159,2485,4683,4208,1,2,2,1_2_2
18224,2011-03-21,263,1,158.95000000000002,3545,4682,4209,2,2,2,2_2_2
17420,2011-10-20,50,6,158.93,1965,4681,4210,1,2,2,1_2_2
12748,2011-12-09,0,337,158.8713353115727,27,4673,4211,1,2,2,1_2_2
14089,2011-10-14,56,1,158.75,2077,4672,4212,1,2,2,1_2_2
16638,2011-11-17,22,15,158.67533333333333,1192,4671,4213,1,2,2,1_2_2
17345,2011-11-24,15,10,158.663,870,4670,4214,1,2,2,1_2_2
15499,2009-12-16,723,1,158.65,5282,4666,4215,2,2,2,2_2_2
17267,2011-08-04,127,2,158.60000000000002,2855,4660,4216,2,2,2,2_2_2
17689,2010-11-16,388,2,158.54000000000002,4082,4658,4217,2,2,2,2_2_2
15780,2011-06-09,183,3,158.42666666666668,3158,4657,4218,2,2,2,2_2_2
17955,2011-05-25,198,6,158.31666666666666,3244,4654,4219,2,2,2,2_2_2
17081,2011-11-14,25,6,158.23166666666665,1333,4649,4220,1,2,2,1_2_2
15548,2010-04-23,595,1,158.09,4996,4641,4221,2,2,2,2_2_2
15348,2011-09-28,72,1,158.04,2382,4638,4222,1,2,2,1_2_2
14318,2010-09-05,460,1,158.02,4578,4635,4223,2,2,2,2_2_2
14656,2011-06-23,169,5,158,3078,4634,4224,2,2,2,2_2_2
18004,2010-12-12,362,1,157.92,3846,4633,4225,2,2,2,2_2_2
17516,2011-11-24,15,6,157.91666666666666,871,4628,4226,1,2,2,1_2_2
17751,2010-10-14,421,1,157.86,4361,4625,4227,2,2,2,2_2_2
13984,2011-11-13,26,12,157.81666666666666,1377,4624,4228,1,2,2,1_2_2
14207,2010-01-21,687,1,157.8,5249,4622,4229,2,2,2,2_2_2
15042,2011-05-24,199,2,157.72500000000002,3250,4620,4230,2,2,2,2_2_2
14822,2010-08-11,485,1,157.70000000000002,4670,4619,4231,2,2,2,2_2_2
16687,2010-11-14,390,1,157.63,4100,4618,4232,2,2,2,2_2_2
17268,2011-08-24,107,11,157.62636363636364,2738,4615,4233,2,2,2,2_2_2
13323,2011-12-06,3,5,157.57,283,4610,4234,1,2,2,1_2_2
16091,2011-07-08,154,2,157.53,2992,4606,4235,2,2,2,2_2_2
12993,2011-11-16,23,8,157.45374999999999,1251,4605,4236,1,2,2,1_2_2
12894,2010-05-13,575,1,157.35,4929,4600,4237,2,2,2,2_2_2
17318,2009-12-14,725,1,157.33,5293,4592,4238,2,2,2,2_2_2
16203,2011-10-12,58,6,157.30666666666667,2126,4591,4239,1,2,2,1_2_2
16038,2011-12-02,7,3,157.26,477,4588,4240,1,2,2,1_2_2
16371,2010-09-17,448,1,157.20000000000002,4539,4583,4241,2,2,2,2_2_2
14283,2010-09-02,463,4,157.11,4592,4582,4242,2,2,2,2_2_2
17128,2011-01-09,334,1,157.09,3804,4579,4243,2,2,2,2_2_2
16891,2011-12-08,1,11,157.08545454545455,115,4576,4244,1,2,2,1_2_2
17604,2011-05-06,217,6,157.06333333333333,3334,4574,4245,2,2,2,2_2_2
17118,2011-01-26,317,1,157.02,3750,4572,4246,2,2,2,2_2_2
14958,2011-07-15,147,6,156.99833333333333,2960,4571,4247,2,2,2,2_2_2
16168,2011-11-29,10,66,156.97984848484847,679,4569,4248,1,2,2,1_2_2
15646,2011-07-05,157,5,156.96200000000002,3022,4567,4249,2,2,2,2_2_2
15007,2011-07-03,159,1,156.91,3030,4566,4250,2,2,2,2_2_2
15742,2010-03-30,619,1,156.87,5063,4565,4251,2,2,2,2_2_2
13830,2010-05-07,581,1,156.85000000000002,4954,4564,4252,2,2,2,2_2_2
15196,2010-10-03,432,2,156.85,4458,4560,4253,2,2,2,2_2_2
15714,2011-11-28,11,5,156.792,743,4559,4254,1,2,2,1_2_2
14406,2011-08-12,119,1,156.75,2812,4558,4255,2,2,2,2_2_2
16578,2010-03-23,626,1,156.6,5092,4555,4256,2,2,2,2_2_2
15438,2011-07-31,131,1,156.58,2884,4550,4257,2,2,2,2_2_2
17227,2011-11-21,18,12,156.5775,1043,4548,4258,1,2,2,1_2_2
15263,2011-08-25,106,1,156.51,2726,4546,4259,2,2,2,2_2_2
17254,2011-12-05,4,3,156.49333333333334,365,4545,4260,1,2,2,1_2_2
13835,2011-11-14,25,7,156.46714285714285,1334,4544,4261,1,2,2,1_2_2
17885,2011-11-27,12,1,156.34,783,4543,4262,1,2,2,1_2_2
13226,2011-03-11,273,2,156.23,3592,4542,4263,2,2,2,2_2_2
17326,2010-10-27,408,2,156.175,4253,4537,4264,2,2,2,2_2_2
13171,2011-11-18,21,3,156.13666666666666,1138,4536,4265,1,2,2,1_2_2
13502,2011-11-23,16,5,156.1,934,4528,4266,1,2,2,1_2_2
17726,2010-11-09,395,7,156.00857142857143,4151,4527,4267,2,2,2,2_2_2
14606,2011-12-08,1,192,155.99671875,116,4525,4268,1,2,2,1_2_2
13259,2011-10-09,61,9,155.83777777777777,2192,4520,4269,1,2,2,1_2_2
16390,2010-06-21,536,3,155.83333333333334,4811,4516,4270,2,2,2,2_2_2
17430,2011-11-07,32,4,155.64249999999998,1576,4515,4271,1,2,2,1_2_2
17832,2011-10-21,49,1,155.37,1930,4513,4272,1,2,2,1_2_2
17372,2011-10-30,40,28,155.26107142857143,1776,4510,4273,1,2,2,1_2_2
16298,2011-11-17,22,7,155.1,1193,4509,4274,1,2,2,1_2_2
14368,2011-01-24,319,1,155,3764,4507,4275,2,2,2,2_2_2
14046,2011-02-28,284,1,154.99,3645,4504,4276,2,2,2,2_2_2
15276,2011-10-04,66,4,154.95,2294,4499,4278,1,2,2,1_2_2
17698,2011-03-24,260,1,154.95,3524,4497,4277,2,2,2,2_2_2
15740,2011-10-21,49,1,154.88,1931,4495,4279,1,2,2,1_2_2
17454,2011-05-31,192,10,154.794,3214,4493,4280,2,2,2,2_2_2
16373,2010-11-22,382,2,154.745,4030,4490,4281,2,2,2,2_2_2
14805,2011-11-24,15,7,154.65,872,4486,4282,1,2,2,1_2_2
14727,2011-03-10,274,3,154.57666666666665,3600,4482,4283,2,2,2,2_2_2
17899,2011-07-03,159,1,154.54999999999998,3031,4478,4284,2,2,2,2_2_2
15081,2011-11-17,22,12,154.5475,1194,4473,4285,1,2,2,1_2_2
13301,2011-08-28,103,4,154.5225,2708,4470,4286,2,2,2,2_2_2
17349,2011-06-13,179,5,154.482,3143,4466,4287,2,2,2,2_2_2
14455,2010-10-03,432,4,154.43,4459,4464,4288,2,2,2,2_2_2
15226,2011-02-02,310,1,154.41,3725,4461,4289,2,2,2,2_2_2
15732,2011-05-11,212,10,154.397,3307,4454,4290,2,2,2,2_2_2
13490,2010-02-23,654,1,154.25,5163,4451,4291,2,2,2,2_2_2
14814,2010-05-07,581,1,154.21,4955,4447,4292,2,2,2,2_2_2
14181,2010-10-25,410,2,154.175,4272,4444,4293,2,2,2,2_2_2
16010,2011-04-08,245,11,154.07818181818183,3456,4443,4294,2,2,2,2_2_2
18001,2011-11-27,12,6,154.02333333333334,784,4437,4295,1,2,2,1_2_2
17517,2011-02-04,308,1,153.94,3717,4436,4296,2,2,2,2_2_2
13529,2011-09-22,78,2,153.88,2486,4434,4297,1,2,2,1_2_2
13980,2011-10-10,60,5,153.764,2177,4432,4298,1,2,2,1_2_2
16362,2011-11-07,32,6,153.69333333333333,1577,4422,4299,1,2,2,1_2_2
15374,2011-08-03,128,2,153.66,2863,4421,4300,2,2,2,2_2_2
17035,2011-04-08,245,4,153.3975,3457,4420,4301,2,2,2,2_2_2
13718,2011-04-07,246,2,153.275,3463,4417,4302,2,2,2,2_2_2
15431,2010-07-25,502,1,153.24,4726,4409,4303,2,2,2,2_2_2
12855,2010-12-02,372,4,153.21,3901,4404,4304,2,2,2,2_2_2
16524,2010-09-19,446,2,153.095,4535,4402,4305,2,2,2,2_2_2
16589,2011-09-29,71,4,153.09,2360,4398,4306,1,2,2,1_2_2
14342,2011-11-18,21,6,153.07333333333332,1139,4396,4307,1,2,2,1_2_2
15454,2010-12-12,362,2,152.995,3847,4395,4308,2,2,2,2_2_2
16248,2011-10-09,61,1,152.94,2193,4394,4309,1,2,2,1_2_2
15135,2011-04-14,239,2,152.84,3424,4392,4310,2,2,2,2_2_2
13957,2010-10-18,417,3,152.75,4329,4386,4311,2,2,2,2_2_2
18138,2011-02-17,295,1,152.65,3674,4381,4312,2,2,2,2_2_2
14066,2011-03-18,266,1,152.55,3564,4372,4313,2,2,2,2_2_2
15509,2010-11-24,380,1,152.41,3995,4371,4314,2,2,2,2_2_2
13598,2011-10-23,47,5,152.392,1913,4364,4315,1,2,2,1_2_2
15163,2011-11-21,18,2,152.235,1044,4361,4316,1,2,2,1_2_2
13653,2010-08-09,487,1,152.2,4678,4357,4317,2,2,2,2_2_2
16217,2011-04-18,235,2,152.125,3403,4354,4318,2,2,2,2_2_2
16674,2011-10-16,54,2,152.12,2062,4353,4319,1,2,2,1_2_2
14990,2010-04-06,612,2,152.08499999999998,5050,4350,4320,2,2,2,2_2_2
17383,2011-12-05,4,2,152.045,366,4349,4321,1,2,2,1_2_2
15661,2011-01-26,317,8,151.99375,3751,4346,4322,2,2,2,2_2_2
12999,2011-05-27,196,3,151.96,3229,4342,4323,2,2,2,2_2_2
16034,2011-05-27,196,6,151.88666666666666,3230,4341,4324,2,2,2,2_2_2
14289,2011-12-01,8,6,151.87666666666667,554,4340,4325,1,2,2,1_2_2
16489,2010-11-24,380,2,151.85,3996,4339,4327,2,2,2,2_2_2
16617,2011-04-18,235,1,151.85,3404,4337,4326,2,2,2,2_2_2
14806,2011-09-25,75,2,151.71499999999997,2448,4335,4328,1,2,2,1_2_2
18255,2011-09-11,89,2,151.575,2613,4332,4329,1,2,2,1_2_2
17067,2009-12-15,724,3,151.51333333333332,5286,4331,4330,2,2,2,2_2_2
14362,2011-11-17,22,1,151.5,1195,4327,4331,1,2,2,1_2_2
18076,2010-11-24,380,1,151.49,3997,4317,4332,2,2,2,2_2_2
17564,2011-11-15,24,3,151.33666666666667,1299,4314,4333,1,2,2,1_2_2
14043,2010-08-05,491,2,151.3,4685,4313,4334,2,2,2,2_2_2
13697,2011-11-01,38,1,151.29999999999998,1718,4312,4335,1,2,2,1_2_2
14176,2011-02-15,297,5,151.292,3682,4309,4336,2,2,2,2_2_2
14516,2010-07-11,516,1,151.17,4766,4303,4337,2,2,2,2_2_2
15054,2011-11-27,12,2,151.05,785,4296,4340,1,2,2,1_2_2
16337,2011-11-03,36,1,151.05,1670,4292,4339,1,2,2,1_2_2
16662,2010-11-10,394,1,151.05,4135,4291,4338,2,2,2,2_2_2
14073,2011-11-07,32,1,151.04,1578,4289,4341,1,2,2,1_2_2
12959,2010-08-12,484,1,150.95,4666,4284,4342,2,2,2,2_2_2
13773,2010-11-08,396,2,150.77,4169,4279,4343,2,2,2,2_2_2
13573,2011-10-20,50,6,150.75333333333333,1966,4278,4344,1,2,2,1_2_2
14247,2011-03-06,278,5,150.712,3618,4276,4345,2,2,2,2_2_2
14980,2009-12-02,737,1,150.68,5345,4275,4346,2,2,2,2_2_2
16080,2011-09-19,81,4,150.64000000000001,2523,4272,4347,1,2,2,1_2_2
16437,2010-11-23,381,2,150.625,4014,4262,4348,2,2,2,2_2_2
15991,2010-06-23,534,1,150.54999999999998,4805,4259,4349,2,2,2,2_2_2
14084,2010-07-15,512,1,150.5,4757,4257,4350,2,2,2,2_2_2
16479,2011-11-29,10,2,150.41500000000002,680,4256,4351,1,2,2,1_2_2
12831,2011-03-22,262,3,150.37,3538,4255,4352,2,2,2,2_2_2
15474,2010-04-23,595,1,150.35,4997,4252,4354,2,2,2,2_2_2
18200,2011-08-25,106,1,150.35,2727,4251,4353,2,2,2,2_2_2
17556,2011-05-18,205,2,150.335,3279,4250,4355,2,2,2,2_2_2
13610,2011-11-27,12,14,150.26500000000001,786,4246,4356,1,2,2,1_2_2
14845,2010-04-19,599,1,150,5018,4243,4357,2,2,2,2_2_2
13150,2010-08-12,484,3,149.98999999999998,4667,4241,4358,2,2,2,2_2_2
14784,2011-11-13,26,3,149.97666666666666,1378,4238,4359,1,2,2,1_2_2
13877,2011-09-14,86,3,149.89333333333335,2571,4237,4360,1,2,2,1_2_2
17234,2011-06-10,182,1,149.89,3150,4232,4361,2,2,2,2_2_2
17766,2010-11-23,381,2,149.805,4015,4231,4362,2,2,2,2_2_2
12864,2011-07-24,138,2,149.785,2926,4229,4363,2,2,2,2_2_2
13257,2010-09-29,436,1,149.75,4488,4227,4364,2,2,2,2_2_2
14590,2010-10-11,424,20,149.6685,4388,4225,4365,2,2,2,2_2_2
14344,2011-08-04,127,20,149.6525,2856,4223,4366,2,2,2,2_2_2
17578,2011-05-05,218,7,149.6185714285714,3348,4222,4367,2,2,2,2_2_2
18236,2011-11-10,29,12,149.6125,1455,4221,4368,1,2,2,1_2_2
14569,2011-12-08,1,4,149.33249999999998,117,4215,4369,1,2,2,1_2_2
14761,2011-10-12,58,3,149.30666666666667,2127,4212,4370,1,2,2,1_2_2
17390,2010-10-15,420,1,149.3,4347,4209,4371,2,2,2,2_2_2
15435,2011-11-17,22,1,149.29,1196,4208,4372,1,2,2,1_2_2
16122,2011-09-27,73,6,149.27,2407,4205,4373,1,2,2,1_2_2
18190,2011-05-31,192,5,149.124,3215,4190,4374,2,2,2,2_2_2
17845,2010-06-02,555,4,149.0225,4879,4188,4375,2,2,2,2_2_2
13754,2011-07-11,151,3,149.01666666666665,2983,4184,4376,2,2,2,2_2_2
16583,2010-12-01,373,2,148.97500000000002,3918,4182,4377,2,2,2,2_2_2
13684,2011-02-27,285,4,148.72,3647,4181,4378,2,2,2,2_2_2
14104,2011-07-08,154,5,148.706,2993,4180,4379,2,2,2,2_2_2
13558,2011-12-04,5,4,148.63,416,4177,4380,1,2,2,1_2_2
13125,2010-07-04,523,1,148.62,4784,4172,4382,2,2,2,2_2_2
14609,2011-09-28,72,10,148.62,2383,4171,4381,1,2,2,1_2_2
15737,2011-11-25,14,8,148.515,821,4169,4383,1,2,2,1_2_2
14835,2010-06-29,528,2,148.5,4792,4165,4384,2,2,2,2_2_2
14746,2010-10-29,406,4,148.375,4232,4164,4385,2,2,2,2_2_2
17592,2009-12-01,738,1,148.3,5352,4160,4386,2,2,2,2_2_2
17062,2011-01-30,313,6,148.29166666666666,3746,4158,4387,2,2,2,2_2_2
18232,2011-09-19,81,4,148.2425,2524,4152,4388,1,2,2,1_2_2
18270,2011-11-01,38,3,148.18333333333334,1719,4151,4389,1,2,2,1_2_2
12898,2010-09-02,463,2,148.10500000000002,4593,4150,4390,2,2,2,2_2_2
17483,2011-10-05,65,4,147.9325,2267,4149,4391,1,2,2,1_2_2
13578,2010-10-26,409,1,147.66,4261,4148,4392,2,2,2,2_2_2
17968,2010-12-01,373,4,147.61,3919,4146,4393,2,2,2,2_2_2
15479,2009-12-06,733,1,147.4,5327,4144,4394,2,2,2,2_2_2
14098,2011-11-03,36,1,147.35,1671,4136,4396,1,2,2,1_2_2
16724,2010-10-31,404,1,147.35,4227,4131,4395,2,2,2,2_2_2
15160,2010-12-17,357,4,147.3175,3822,4128,4397,2,2,2,2_2_2
12858,2010-11-21,383,1,147.27,4039,4127,4398,2,2,2,2_2_2
17301,2011-11-18,21,2,147.195,1140,4120,4399,1,2,2,1_2_2
12877,2011-12-06,3,20,147.107,284,4119,4400,1,2,2,1_2_2
15624,2011-08-15,116,4,147.0325,2801,4116,4401,2,2,2,2_2_2
17030,2011-10-07,63,1,146.87,2216,4115,4402,1,2,2,1_2_2
16402,2011-03-20,264,2,146.725,3553,4106,4403,2,2,2,2_2_2
14683,2010-04-30,588,1,146.56,4972,4097,4404,2,2,2,2_2_2
13575,2011-11-16,23,5,146.414,1252,4096,4405,1,2,2,1_2_2
17362,2011-04-14,239,7,146.29142857142858,3425,4095,4406,2,2,2,2_2_2
12835,2010-10-08,427,41,146.2641463414634,4407,4079,4407,2,2,2,2_2_2
17681,2010-04-21,597,5,146.24,5008,4078,4408,2,2,2,2_2_2
15496,2010-03-18,631,1,146.14000000000001,5105,4077,4409,2,2,2,2_2_2
14710,2011-11-25,14,13,146.1376923076923,822,4076,4410,1,2,2,1_2_2
13739,2011-11-21,18,2,146.1,1045,4075,4411,1,2,2,1_2_2
14985,2011-05-25,198,2,146.005,3245,4074,4412,2,2,2,2_2_2
17807,2010-11-09,395,3,145.95666666666668,4152,4072,4413,2,2,2,2_2_2
14681,2011-09-29,71,6,145.85833333333335,2361,4066,4414,1,2,2,1_2_2
16445,2011-11-06,33,4,145.79,1608,4064,4415,1,2,2,1_2_2
17882,2010-11-25,379,2,145.78,3987,4062,4416,2,2,2,2_2_2
13866,2011-09-26,74,1,145.67000000000002,2426,4060,4417,1,2,2,1_2_2
17027,2011-09-22,78,9,145.62555555555556,2487,4058,4418,1,2,2,1_2_2
12970,2011-12-02,7,10,145.35999999999999,478,4054,4419,1,2,2,1_2_2
15937,2011-10-06,64,1,145.35,2249,4051,4420,1,2,2,1_2_2
16598,2011-02-27,285,1,145.04999999999998,3648,4043,4421,2,2,2,2_2_2
15902,2010-11-24,380,1,145.01,3998,4042,4422,2,2,2,2_2_2
16897,2011-02-13,299,2,144.89,3688,4041,4423,2,2,2,2_2_2
15323,2010-05-26,562,3,144.86666666666667,4900,4040,4424,2,2,2,2_2_2
14238,2011-01-17,326,3,144.74333333333334,3785,4037,4425,2,2,2,2_2_2
16888,2010-11-04,400,3,144.73333333333335,4194,4034,4426,2,2,2,2_2_2
15041,2011-06-22,170,2,144.7,3085,4031,4427,2,2,2,2_2_2
14162,2011-06-19,173,2,144.68,3112,4029,4428,2,2,2,2_2_2
16939,2010-08-08,488,3,144.61666666666667,4680,4024,4429,2,2,2,2_2_2
15545,2011-10-16,54,2,144.485,2063,4020,4430,1,2,2,1_2_2
17501,2011-05-03,220,2,144.3,3360,4019,4431,2,2,2,2_2_2
17938,2010-10-15,420,1,144.29,4348,4018,4432,2,2,2,2_2_2
16808,2011-09-01,99,2,144.21,2686,4011,4433,2,2,2,2_2_2
14109,2011-09-28,72,1,144.2,2384,4007,4434,1,2,2,1_2_2
17557,2011-11-25,14,4,143.865,823,4005,4435,1,2,2,1_2_2
14604,2010-03-16,633,1,143.85999999999999,5110,4004,4436,2,2,2,2_2_2
14574,2009-12-07,732,1,143.70000000000002,5323,3997,4437,2,2,2,2_2_2
17497,2010-11-14,390,2,143.625,4101,3987,4438,2,2,2,2_2_2
13508,2011-04-10,243,2,143.52499999999998,3448,3980,4439,2,2,2,2_2_2
14217,2011-12-08,1,23,143.41695652173914,118,3978,4440,1,2,2,1_2_2
12827,2011-12-04,5,3,143.38333333333333,417,3975,4441,1,2,2,1_2_2
15036,2011-09-28,72,3,143.18666666666667,2385,3974,4442,1,2,2,1_2_2
17149,2010-09-14,451,1,143.10000000000002,4549,3973,4443,2,2,2,2_2_2
15705,2011-05-22,201,1,143.1,3262,3972,4444,2,2,2,2_2_2
14053,2011-08-07,124,4,143.075,2839,3966,4445,2,2,2,2_2_2
15888,2011-09-20,80,3,143.05333333333334,2512,3960,4446,1,2,2,1_2_2
15761,2010-09-23,442,1,143.04999999999998,4518,3959,4447,2,2,2,2_2_2
14692,2011-07-25,137,12,142.92833333333334,2915,3958,4448,2,2,2,2_2_2
14660,2011-09-14,86,2,142.87,2572,3951,4449,1,2,2,1_2_2
15691,2011-04-01,252,4,142.825,3485,3948,4450,2,2,2,2_2_2
16507,2010-05-16,572,1,142.71,4925,3945,4451,2,2,2,2_2_2
17631,2011-12-08,1,7,142.64142857142858,119,3944,4452,1,2,2,1_2_2
17122,2011-08-12,119,4,142.625,2813,3943,4453,2,2,2,2_2_2
14386,2011-02-16,296,1,142.4,3680,3941,4454,2,2,2,2_2_2
15445,2011-03-20,264,2,142.25,3554,3940,4455,2,2,2,2_2_2
18241,2011-11-30,9,21,142.23761904761906,615,3935,4456,1,2,2,1_2_2
17359,2011-11-28,11,2,142.23,744,3933,4457,1,2,2,1_2_2
13991,2011-11-27,12,6,142.14666666666668,787,3928,4458,1,2,2,1_2_2
16699,2010-11-24,380,7,142.0857142857143,3999,3923,4459,2,2,2,2_2_2
13616,2010-05-20,568,2,141.925,4912,3920,4460,2,2,2,2_2_2
17859,2011-02-08,304,1,141.92000000000002,3703,3918,4461,2,2,2,2_2_2
15662,2010-02-16,661,2,141.865,5180,3915,4462,2,2,2,2_2_2
14820,2011-11-18,21,9,141.64000000000001,1141,3910,4463,1,2,2,1_2_2
18038,2010-06-01,556,1,141.48,4885,3906,4464,2,2,2,2_2_2
13909,2010-10-12,423,2,141.42499999999998,4381,3905,4465,2,2,2,2_2_2
14041,2011-03-18,266,1,141.41,3565,3903,4466,2,2,2,2_2_2
15936,2010-11-25,379,2,141.395,3988,3902,4467,2,2,2,2_2_2
16913,2011-02-22,290,3,141.30333333333334,3666,3899,4468,2,2,2,2_2_2
17883,2011-12-06,3,7,141.20285714285714,285,3898,4469,1,2,2,1_2_2
17273,2010-10-11,424,1,141.12,4389,3897,4470,2,2,2,2_2_2
16877,2011-11-27,12,6,141.10333333333335,788,3890,4471,1,2,2,1_2_2
16557,2011-11-15,24,2,140.925,1300,3889,4472,1,2,2,1_2_2
17959,2010-04-26,592,1,140.75,4988,3887,4473,2,2,2,2_2_2
16149,2011-12-05,4,3,140.74,367,3886,4474,1,2,2,1_2_2
13807,2010-12-07,367,3,140.73333333333335,3875,3881,4475,2,2,2,2_2_2
15882,2011-05-25,198,8,140.5825,3246,3879,4476,2,2,2,2_2_2
18042,2011-10-17,53,2,140.575,2047,3873,4477,1,2,2,1_2_2
14773,2010-04-26,592,1,140.55,4989,3869,4478,2,2,2,2_2_2
18036,2011-11-07,32,11,140.4990909090909,1579,3862,4479,1,2,2,1_2_2
16773,2011-10-13,57,3,140.41333333333333,2103,3849,4480,1,2,2,1_2_2
12851,2011-09-04,96,2,140.38,2672,3845,4481,1,2,2,1_2_2
13483,2011-10-05,65,1,140.34,2268,3841,4482,1,2,2,1_2_2
16915,2011-11-30,9,11,140.2890909090909,616,3832,4483,1,2,2,1_2_2
14242,2011-04-19,234,2,140.27499999999998,3397,3831,4484,2,2,2,2_2_2
13581,2011-02-03,309,2,140.265,3721,3829,4485,2,2,2,2_2_2
15324,2010-01-07,701,1,140.22000000000003,5267,3827,4486,2,2,2,2_2_2
14273,2011-10-19,51,4,139.9925,1993,3821,4487,1,2,2,1_2_2
13672,2011-02-11,301,3,139.97333333333333,3691,3817,4488,2,2,2,2_2_2
13442,2010-02-10,667,3,139.95666666666668,5196,3815,4489,2,2,2,2_2_2
13839,2010-08-10,486,1,139.95000000000002,4672,3812,4490,2,2,2,2_2_2
15262,2011-01-20,323,3,139.60666666666668,3776,3804,4491,2,2,2,2_2_2
14037,2011-06-16,176,6,139.49166666666667,3124,3800,4492,2,2,2,2_2_2
16483,2011-05-31,192,1,139.35,3216,3797,4493,2,2,2,2_2_2
13509,2011-12-01,8,8,139.34,555,3794,4494,1,2,2,1_2_2
14772,2011-08-19,112,1,139.26,2764,3792,4495,2,2,2,2_2_2
14183,2010-10-24,411,2,139.17000000000002,4285,3790,4496,2,2,2,2_2_2
18209,2011-11-11,28,1,139.10000000000002,1414,3783,4497,1,2,2,1_2_2
18127,2011-11-20,19,4,139.0325,1101,3781,4498,1,2,2,1_2_2
13273,2011-08-18,113,1,138.98,2776,3780,4499,2,2,2,2_2_2
17790,2011-11-13,26,20,138.97050000000002,1379,3776,4500,1,2,2,1_2_2
14303,2010-10-28,407,2,138.97,4242,3772,4501,2,2,2,2_2_2
14560,2011-12-02,7,44,138.95522727272729,479,3766,4502,1,2,2,1_2_2
15860,2011-10-30,40,17,138.9,1777,3762,4503,1,2,2,1_2_2
12902,2011-03-20,264,1,138.68,3555,3761,4504,2,2,2,2_2_2
15355,2011-11-10,29,2,138.525,1456,3751,4505,1,2,2,1_2_2
13272,2011-11-08,31,2,138.28,1545,3748,4507,1,2,2,1_2_2
13716,2011-03-15,269,1,138.28,3584,3747,4506,2,2,2,2_2_2
13565,2011-11-20,19,3,138.26666666666668,1102,3745,4508,1,2,2,1_2_2
17982,2010-01-28,680,1,138.18,5231,3743,4509,2,2,2,2_2_2
15663,2011-08-25,106,1,138.14,2728,3739,4510,2,2,2,2_2_2
14861,2011-10-18,52,10,138.073,2020,3733,4511,1,2,2,1_2_2
13002,2011-01-25,318,3,138.04333333333332,3758,3719,4512,2,2,2,2_2_2
15848,2010-03-28,621,1,137.99,5071,3718,4513,2,2,2,2_2_2
13669,2011-10-20,50,3,137.85,1967,3715,4514,1,2,2,1_2_2
16396,2010-08-20,476,1,137.8,4642,3702,4515,2,2,2,2_2_2
13279,2011-09-22,78,1,137.75,2488,3692,4516,1,2,2,1_2_2
14397,2011-12-07,2,19,137.52421052631578,203,3683,4517,1,2,2,1_2_2
16932,2011-10-17,53,3,137.51666666666665,2048,3672,4518,1,2,2,1_2_2
13782,2011-11-27,12,13,137.39076923076922,789,3670,4519,1,2,2,1_2_2
15836,2011-10-20,50,1,137.37,1968,3666,4520,1,2,2,1_2_2
13948,2010-12-14,360,4,137.19,3840,3659,4521,2,2,2,2_2_2
16313,2011-12-06,3,2,137.075,286,3647,4522,1,2,2,1_2_2
18039,2010-11-30,374,4,137.055,3927,3637,4523,2,2,2,2_2_2
16794,2011-12-08,1,15,136.84666666666666,120,3636,4524,1,2,2,1_2_2
13907,2010-01-17,691,1,136.8,5259,3634,4525,2,2,2,2_2_2
17080,2011-11-17,22,7,136.79,1197,3626,4526,1,2,2,1_2_2
13195,2010-10-21,414,1,136.73,4306,3624,4527,2,2,2,2_2_2
16237,2010-09-28,437,1,136.65,4497,3623,4528,2,2,2,2_2_2
13861,2010-10-06,429,2,136.63,4423,3622,4529,2,2,2,2_2_2
13827,2011-10-13,57,3,136.6,2104,3620,4530,1,2,2,1_2_2
